transactionId,repaymentDay,amount
1559213,2024-04-16T00:00:00Z,438165
1559213,2024-04-16T00:00:00Z,438165
1412718,2024-04-16T00:00:00Z,142468
1921070,2024-04-16T00:00:00Z,311166
1921596,2024-04-17T00:00:00Z,525330
1922430,2024-04-17T00:00:00Z,493375
1924114,2024-04-17T00:00:00Z,30966
1571005,2024-04-17T00:00:00Z,35700
1399726,2024-04-17T00:00:00Z,39868
1372969,2024-04-17T00:00:00Z,38300
1925012,2024-04-17T00:00:00Z,384756
1926778,2024-04-17T00:00:00Z,24966
1593333,2024-04-17T00:00:00Z,62732
1383815,2024-04-17T00:00:00Z,406600
1635622,2024-04-17T00:00:00Z,29967
1507526,2024-04-17T00:00:00Z,33300
1932295,2024-04-18T00:00:00Z,39200
1580152,2024-04-18T00:00:00Z,186666
1567482,2024-04-18T00:00:00Z,71940
1928720,2024-04-18T00:00:00Z,126634
1928720,2024-04-18T00:00:00Z,126633
1928720,2024-04-18T00:00:00Z,126633
1928720,2024-04-18T00:00:00Z,126634
1926778,2024-04-18T00:00:00Z,24967
1926778,2024-04-18T00:00:00Z,24967
1926778,2024-04-18T00:00:00Z,24966
1383991,2024-04-18T00:00:00Z,167947
1566644,2024-04-18T00:00:00Z,329967
1576970,2024-04-18T00:00:00Z,156687
1502473,2024-04-18T00:00:00Z,93300
1502473,2024-04-18T00:00:00Z,93300
1502473,2024-04-18T00:00:00Z,93300
1384153,2024-04-18T00:00:00Z,48400
1385347,2024-04-19T00:00:00Z,9152
1944672,2024-04-19T00:00:00Z,269966
1944967,2024-04-19T00:00:00Z,27375
1567062,2024-04-19T00:00:00Z,93000
1608557,2024-04-19T00:00:00Z,90028
1608557,2024-04-19T00:00:00Z,90028
1609986,2024-04-19T00:00:00Z,227968
1946982,2024-04-19T00:00:00Z,49966
1949112,2024-04-20T00:00:00Z,164800
1647343,2024-04-20T00:00:00Z,56307
1950780,2024-04-20T00:00:00Z,50220
1594402,2024-04-20T00:00:00Z,138000
1396682,2024-04-20T00:00:00Z,38317
1951970,2024-04-20T00:00:00Z,17046
1904461,2024-04-20T00:00:00Z,33300
1904461,2024-04-20T00:00:00Z,6650
1386030,2024-04-20T00:00:00Z,56507
1655137,2024-04-20T00:00:00Z,47200
1622572,2024-04-20T00:00:00Z,177040
1622572,2024-04-20T00:00:00Z,177040
1353726,2024-04-20T00:00:00Z,18388
1353726,2024-04-20T00:00:00Z,18388
1955825,2024-04-20T00:00:00Z,79966
1956279,2024-04-20T00:00:00Z,749966
1956566,2024-04-21T00:00:00Z,5200
1957300,2024-04-21T00:00:00Z,49966
1599841,2024-04-21T00:00:00Z,222333
1599841,2024-04-21T00:00:00Z,222333
1958511,2024-04-21T00:00:00Z,50970
1958690,2024-04-21T00:00:00Z,90766
1575560,2024-04-21T00:00:00Z,39967
1628479,2024-04-21T00:00:00Z,243057
1609067,2024-04-21T00:00:00Z,123595
1961176,2024-04-21T00:00:00Z,179466
1961345,2024-04-21T00:00:00Z,238634
1958690,2024-04-21T00:00:00Z,90767
1417140,2024-04-21T00:00:00Z,167893
1426216,2024-04-21T00:00:00Z,37588
1962791,2024-04-21T00:00:00Z,129966
1412822,2024-04-21T00:00:00Z,84633
1598186,2024-04-21T00:00:00Z,127522
1615919,2024-04-21T00:00:00Z,31167
1236773,2024-04-22T00:00:00Z,312648
1614593,2024-04-22T00:00:00Z,138637
1403929,2024-04-22T00:00:00Z,49000
1403215,2024-04-22T00:00:00Z,11633
1403940,2024-04-22T00:00:00Z,79700
1403240,2024-04-22T00:00:00Z,33300
1401943,2024-04-22T00:00:00Z,239973
1616811,2024-04-22T00:00:00Z,218700
1968117,2024-04-22T00:00:00Z,565349
1968157,2024-04-22T00:00:00Z,87612
1904461,2024-04-22T00:00:00Z,25318
1904461,2024-04-22T00:00:00Z,1332
1458414,2024-04-22T00:00:00Z,63302
1458414,2024-04-22T00:00:00Z,3331
1421809,2024-04-22T00:00:00Z,330300
1406097,2024-04-22T00:00:00Z,26220
1327468,2024-04-22T00:00:00Z,28305
1970481,2024-04-22T00:00:00Z,250000
1452162,2024-04-22T00:00:00Z,66633
1674852,2024-04-22T00:00:00Z,49967
1418336,2024-04-22T00:00:00Z,52390
1970924,2024-04-22T00:00:00Z,199966
1972975,2024-04-23T00:00:00Z,773234
1739068,2024-04-23T00:00:00Z,31967
1974922,2024-04-23T00:00:00Z,7866
1629666,2024-04-23T00:00:00Z,25275
1975307,2024-04-23T00:00:00Z,29034
1977341,2024-04-23T00:00:00Z,53900
1977504,2024-04-23T00:00:00Z,65066
1537994,2024-04-23T00:00:00Z,517367
1537994,2024-04-23T00:00:00Z,517367
1468813,2024-04-23T00:00:00Z,30084
1468813,2024-04-23T00:00:00Z,1583
1978671,2024-04-23T00:00:00Z,83766
1682956,2024-04-23T00:00:00Z,279933
1369290,2024-04-23T00:00:00Z,105517
1856467,2024-04-23T00:00:00Z,39967
1895444,2024-04-23T00:00:00Z,18633
1895444,2024-04-23T00:00:00Z,18633
1622758,2024-04-23T00:00:00Z,49600
1981537,2024-04-24T00:00:00Z,395416
1531648,2024-04-24T00:00:00Z,56633
1983947,2024-04-24T00:00:00Z,894975
1502960,2024-04-24T00:00:00Z,33300
1859892,2024-04-24T00:00:00Z,15067
1575560,2024-04-24T00:00:00Z,39967
1985992,2024-04-24T00:00:00Z,17934
1961345,2024-04-24T00:00:00Z,238633
1961345,2024-04-24T00:00:00Z,238633
1522247,2024-04-24T00:00:00Z,43300
1630673,2024-04-24T00:00:00Z,94652
1636792,2024-04-24T00:00:00Z,166633
1624869,2024-04-24T00:00:00Z,22267
1462276,2024-04-24T00:00:00Z,126633
1684830,2024-04-24T00:00:00Z,74507
1684830,2024-04-24T00:00:00Z,74507
1686378,2024-04-24T00:00:00Z,96433
1687143,2024-04-24T00:00:00Z,56969
1687143,2024-04-24T00:00:00Z,2998
1687143,2024-04-24T00:00:00Z,56969
1687143,2024-04-24T00:00:00Z,2998
1615919,2024-04-25T00:00:00Z,31167
1990459,2024-04-25T00:00:00Z,16366
1951970,2024-04-25T00:00:00Z,15647
1951970,2024-04-25T00:00:00Z,15647
1577043,2024-04-25T00:00:00Z,304100
1195453,2024-04-25T00:00:00Z,252700
1195453,2024-04-25T00:00:00Z,13300
1865695,2024-04-25T00:00:00Z,16119
1865695,2024-04-25T00:00:00Z,848
1681440,2024-04-25T00:00:00Z,28472
1681440,2024-04-25T00:00:00Z,1498
1488209,2024-04-25T00:00:00Z,26534
1488209,2024-04-25T00:00:00Z,1396
1433133,2024-04-25T00:00:00Z,197633
1432937,2024-04-25T00:00:00Z,110910
1646832,2024-04-26T00:00:00Z,39967
2001630,2024-04-26T00:00:00Z,46634
1691399,2024-04-26T00:00:00Z,29970
1894030,2024-04-26T00:00:00Z,59520
2005801,2024-04-27T00:00:00Z,137134
2006043,2024-04-27T00:00:00Z,86500
2006488,2024-04-27T00:00:00Z,84944
1983947,2024-04-27T00:00:00Z,214794
2007107,2024-04-27T00:00:00Z,28300
2007320,2024-04-27T00:00:00Z,71574
2007697,2024-04-27T00:00:00Z,37334
1700588,2024-04-27T00:00:00Z,96333
1361751,2024-04-27T00:00:00Z,96333
2010177,2024-04-27T00:00:00Z,46634
1440180,2024-04-27T00:00:00Z,44470
2012246,2024-04-27T00:00:00Z,66634
2014853,2024-04-28T00:00:00Z,47666
1445341,2024-04-28T00:00:00Z,32475
2015550,2024-04-28T00:00:00Z,209970
2017800,2024-04-28T00:00:00Z,72516
1488000,2024-04-28T00:00:00Z,66000
1709088,2024-04-28T00:00:00Z,138300
2020629,2024-04-28T00:00:00Z,73610
2022537,2024-04-29T00:00:00Z,178534
1672772,2024-04-29T00:00:00Z,16759
2024292,2024-04-29T00:00:00Z,307700
2024408,2024-04-29T00:00:00Z,35200
1668332,2024-04-29T00:00:00Z,91491
1238171,2024-04-29T00:00:00Z,39967
1670864,2024-04-29T00:00:00Z,39000
1671779,2024-04-29T00:00:00Z,85667
1588380,2024-04-30T00:00:00Z,59967
1685432,2024-04-30T00:00:00Z,122633
1647343,2024-04-30T00:00:00Z,56307
2031825,2024-04-30T00:00:00Z,21000
1547711,2024-04-30T00:00:00Z,33300
1478923,2024-04-30T00:00:00Z,86600
1690977,2024-04-30T00:00:00Z,81333
1684528,2024-04-30T00:00:00Z,349967
2034557,2024-04-30T00:00:00Z,135894
887626,2024-04-30T00:00:00Z,473437
1825660,2024-04-30T00:00:00Z,52767
1467246,2024-04-30T00:00:00Z,70613
2038362,2024-05-01T00:00:00Z,166634
1843920,2024-05-01T00:00:00Z,479900
1608580,2024-05-01T00:00:00Z,240697
1608580,2024-05-01T00:00:00Z,5100
1577110,2024-05-01T00:00:00Z,219702
1577110,2024-05-01T00:00:00Z,5100
1344526,2024-05-01T00:00:00Z,62450
1579005,2024-05-01T00:00:00Z,121938
1579005,2024-05-01T00:00:00Z,2100
1840973,2024-05-01T00:00:00Z,39950
1207127,2024-05-01T00:00:00Z,633629
1207127,2024-05-01T00:00:00Z,15100
1407911,2024-05-01T00:00:00Z,63270
2012246,2024-05-01T00:00:00Z,64533
2012246,2024-05-01T00:00:00Z,2100
1481931,2024-05-01T00:00:00Z,19533
1481931,2024-05-01T00:00:00Z,2100
2044237,2024-05-01T00:00:00Z,140434
2044296,2024-05-01T00:00:00Z,118934
1841781,2024-05-01T00:00:00Z,40000
1841781,2024-05-01T00:00:00Z,40000
1561135,2024-05-01T00:00:00Z,304133
1707764,2024-05-01T00:00:00Z,43000
1915020,2024-05-01T00:00:00Z,27167
1915020,2024-05-01T00:00:00Z,2100
1839633,2024-05-01T00:00:00Z,80940
1839633,2024-05-01T00:00:00Z,80940
1571025,2024-05-01T00:00:00Z,231533
1571025,2024-05-01T00:00:00Z,5100
1609986,2024-05-01T00:00:00Z,222868
1609986,2024-05-01T00:00:00Z,5100
2047055,2024-05-01T00:00:00Z,183266
1859892,2024-05-01T00:00:00Z,12967
1859892,2024-05-01T00:00:00Z,2100
2047573,2024-05-01T00:00:00Z,36334
1574608,2024-05-02T00:00:00Z,129802
2049038,2024-05-02T00:00:00Z,232166
1708064,2024-05-02T00:00:00Z,65940
1656007,2024-05-02T00:00:00Z,52390
2053730,2024-05-02T00:00:00Z,39200
1461669,2024-05-02T00:00:00Z,149600
2054754,2024-05-02T00:00:00Z,43300
2054860,2024-05-02T00:00:00Z,69500
1478510,2024-05-02T00:00:00Z,326600
1858794,2024-05-02T00:00:00Z,109667
1512992,2024-05-02T00:00:00Z,39967
2031825,2024-05-03T00:00:00Z,21000
2031825,2024-05-03T00:00:00Z,21000
1710868,2024-05-03T00:00:00Z,699933
1467631,2024-05-03T00:00:00Z,277093
1485236,2024-05-03T00:00:00Z,219933
1508909,2024-05-03T00:00:00Z,46633
1517849,2024-05-03T00:00:00Z,31350
1523240,2024-05-03T00:00:00Z,285768
1518397,2024-05-03T00:00:00Z,7600
2066925,2024-05-04T00:00:00Z,99966
1820493,2024-05-04T00:00:00Z,56633
2069419,2024-05-04T00:00:00Z,153334
1662933,2024-05-04T00:00:00Z,31667
2071269,2024-05-04T00:00:00Z,61066
2071496,2024-05-04T00:00:00Z,41666
1480070,2024-05-05T00:00:00Z,86467
2077327,2024-05-05T00:00:00Z,343306
1303115,2024-05-05T00:00:00Z,223695
1635353,2024-05-05T00:00:00Z,83333
1635353,2024-05-05T00:00:00Z,83333
2080919,2024-05-05T00:00:00Z,49966
1502368,2024-05-05T00:00:00Z,461717
1873191,2024-05-06T00:00:00Z,96248
1932295,2024-05-06T00:00:00Z,39200
1932295,2024-05-06T00:00:00Z,39200
1493001,2024-05-06T00:00:00Z,99967
2089220,2024-05-06T00:00:00Z,71940
1874275,2024-05-06T00:00:00Z,71840
1498144,2024-05-06T00:00:00Z,32250
1826957,2024-05-06T00:00:00Z,87967
1829554,2024-05-07T00:00:00Z,149200
2096153,2024-05-07T00:00:00Z,75174
2096556,2024-05-07T00:00:00Z,49000
2097011,2024-05-07T00:00:00Z,66634
1840294,2024-05-07T00:00:00Z,288200
2098424,2024-05-07T00:00:00Z,38300
2100988,2024-05-07T00:00:00Z,73066
1858630,2024-05-07T00:00:00Z,16650
2102266,2024-05-07T00:00:00Z,70066
1545412,2024-05-07T00:00:00Z,85291
1513795,2024-05-08T00:00:00Z,315467
1849273,2024-05-08T00:00:00Z,83867
2106774,2024-05-08T00:00:00Z,35866
1513750,2024-05-08T00:00:00Z,93267
1846104,2024-05-08T00:00:00Z,37333
1846104,2024-05-08T00:00:00Z,37333
2110885,2024-05-08T00:00:00Z,190834
1520585,2024-05-08T00:00:00Z,299933
1510261,2024-05-08T00:00:00Z,56633
1842693,2024-05-08T00:00:00Z,347233
2112201,2024-05-08T00:00:00Z,46634
2112438,2024-05-08T00:00:00Z,93300
2069419,2024-05-08T00:00:00Z,153333
1471925,2024-05-09T00:00:00Z,59700
1903535,2024-05-09T00:00:00Z,21650
1855452,2024-05-09T00:00:00Z,58100
2115524,2024-05-09T00:00:00Z,76444
1869497,2024-05-09T00:00:00Z,315467
2117094,2024-05-09T00:00:00Z,36634
1886309,2024-05-09T00:00:00Z,103250
2117094,2024-05-09T00:00:00Z,36633
2117094,2024-05-09T00:00:00Z,36633
2117094,2024-05-09T00:00:00Z,36534
1908674,2024-05-09T00:00:00Z,34633
1908674,2024-05-09T00:00:00Z,34633
2120021,2024-05-09T00:00:00Z,387478
1509645,2024-05-09T00:00:00Z,63300
1924114,2024-05-09T00:00:00Z,30967
1924114,2024-05-09T00:00:00Z,30967
2123812,2024-05-10T00:00:00Z,80940
1519440,2024-05-10T00:00:00Z,112987
1529991,2024-05-10T00:00:00Z,390700
2125243,2024-05-10T00:00:00Z,157934
1860891,2024-05-10T00:00:00Z,17634
2127855,2024-05-10T00:00:00Z,44100
1863023,2024-05-10T00:00:00Z,478725
1567482,2024-05-10T00:00:00Z,71940
2130744,2024-05-10T00:00:00Z,37395
1527838,2024-05-10T00:00:00Z,37475
1870523,2024-05-11T00:00:00Z,243267
2132622,2024-05-11T00:00:00Z,138200
2132669,2024-05-11T00:00:00Z,148304
2134192,2024-05-11T00:00:00Z,256016
1616070,2024-05-11T00:00:00Z,218948
2137755,2024-05-11T00:00:00Z,111466
1868474,2024-05-11T00:00:00Z,3267
2138659,2024-05-11T00:00:00Z,68534
1893765,2024-05-11T00:00:00Z,5300
2140455,2024-05-11T00:00:00Z,63300
2141174,2024-05-12T00:00:00Z,38733
1530091,2024-05-12T00:00:00Z,84915
1883875,2024-05-12T00:00:00Z,727974
1869177,2024-05-12T00:00:00Z,13500
1869177,2024-05-12T00:00:00Z,13500
1897710,2024-05-12T00:00:00Z,451642
2145056,2024-05-12T00:00:00Z,84566
1462463,2024-05-12T00:00:00Z,16633
2147589,2024-05-12T00:00:00Z,50970
1535021,2024-05-12T00:00:00Z,69900
1546018,2024-05-12T00:00:00Z,46410
2148801,2024-05-12T00:00:00Z,414674
2149162,2024-05-12T00:00:00Z,239966
2149741,2024-05-12T00:00:00Z,35970
1547199,2024-05-13T00:00:00Z,412067
1894198,2024-05-13T00:00:00Z,266633
2153807,2024-05-13T00:00:00Z,347534
2154764,2024-05-13T00:00:00Z,141639
1614784,2024-05-13T00:00:00Z,33300
2156254,2024-05-13T00:00:00Z,281802
2156254,2024-05-13T00:00:00Z,281801
2156254,2024-05-13T00:00:00Z,281801
2156254,2024-05-13T00:00:00Z,281802
2157116,2024-05-13T00:00:00Z,75386
2157672,2024-05-13T00:00:00Z,54666
1884313,2024-05-13T00:00:00Z,88300
1547347,2024-05-14T00:00:00Z,67450
1901931,2024-05-14T00:00:00Z,6300
1901931,2024-05-14T00:00:00Z,6300
1921596,2024-05-14T00:00:00Z,525330
2007320,2024-05-14T00:00:00Z,71573
1914592,2024-05-14T00:00:00Z,156721
2102266,2024-05-14T00:00:00Z,70067
2102266,2024-05-14T00:00:00Z,14730
1549572,2024-05-14T00:00:00Z,37712
2170520,2024-05-15T00:00:00Z,207200
1553441,2024-05-15T00:00:00Z,599967
1542956,2024-05-15T00:00:00Z,49967
2171681,2024-05-15T00:00:00Z,466666
1139569,2024-05-15T00:00:00Z,237325
1139569,2024-05-15T00:00:00Z,89975
1917611,2024-05-15T00:00:00Z,66633
2174392,2024-05-15T00:00:00Z,382084
2170520,2024-05-15T00:00:00Z,207200
2170520,2024-05-15T00:00:00Z,207200
2170520,2024-05-15T00:00:00Z,207200
2174776,2024-05-15T00:00:00Z,48566
1565766,2024-05-15T00:00:00Z,326233
1912270,2024-05-15T00:00:00Z,44300
1944967,2024-05-15T00:00:00Z,24975
2177362,2024-05-15T00:00:00Z,106634
1576970,2024-05-16T00:00:00Z,156687
1562812,2024-05-16T00:00:00Z,216833
2183698,2024-05-16T00:00:00Z,121334
2183694,2024-05-16T00:00:00Z,45766
2186175,2024-05-16T00:00:00Z,100249
2187463,2024-05-16T00:00:00Z,37769
1511484,2024-05-16T00:00:00Z,14033
1978671,2024-05-16T00:00:00Z,83767
1629666,2024-05-16T00:00:00Z,25275
1916261,2024-05-16T00:00:00Z,522730
2189675,2024-05-16T00:00:00Z,83300
1922430,2024-05-16T00:00:00Z,513110
1921070,2024-05-16T00:00:00Z,281267
2190973,2024-05-16T00:00:00Z,183266
2191270,2024-05-16T00:00:00Z,46300
1571005,2024-05-17T00:00:00Z,35700
1547711,2024-05-17T00:00:00Z,33300
2194884,2024-05-17T00:00:00Z,94966
1577685,2024-05-17T00:00:00Z,44903
1925012,2024-05-17T00:00:00Z,384757
2196815,2024-05-17T00:00:00Z,59970
2197214,2024-05-17T00:00:00Z,36634
2197214,2024-05-17T00:00:00Z,36633
2197214,2024-05-17T00:00:00Z,36633
2138659,2024-05-17T00:00:00Z,68533
2138659,2024-05-17T00:00:00Z,35467
2202405,2024-05-17T00:00:00Z,159966
2203567,2024-05-17T00:00:00Z,59966
1580152,2024-05-18T00:00:00Z,186666
1543402,2024-05-18T00:00:00Z,53633
1529991,2024-05-18T00:00:00Z,390700
1529991,2024-05-18T00:00:00Z,390700
1529991,2024-05-18T00:00:00Z,390700
1950780,2024-05-18T00:00:00Z,50220
1594402,2024-05-18T00:00:00Z,138000
2214371,2024-05-18T00:00:00Z,56400
2214825,2024-05-19T00:00:00Z,250166
1888526,2024-05-19T00:00:00Z,98300
1555677,2024-05-19T00:00:00Z,9967
1946982,2024-05-19T00:00:00Z,49967
2217925,2024-05-19T00:00:00Z,189834
2218171,2024-05-19T00:00:00Z,106634
2218776,2024-05-19T00:00:00Z,253266
1949112,2024-05-19T00:00:00Z,164800
2123812,2024-05-19T00:00:00Z,80940
2123812,2024-05-19T00:00:00Z,53970
1635622,2024-05-19T00:00:00Z,29967
1944672,2024-05-19T00:00:00Z,269967
1956279,2024-05-19T00:00:00Z,749967
2001630,2024-05-19T00:00:00Z,46633
1962791,2024-05-19T00:00:00Z,129967
1957300,2024-05-19T00:00:00Z,49967
2223147,2024-05-19T00:00:00Z,143234
2224093,2024-05-19T00:00:00Z,36366
1970924,2024-05-20T00:00:00Z,199967
2217925,2024-05-20T00:00:00Z,189833
1655137,2024-05-20T00:00:00Z,47200
1567062,2024-05-20T00:00:00Z,93000
1616811,2024-05-20T00:00:00Z,218700
1624869,2024-05-20T00:00:00Z,22267
1970481,2024-05-20T00:00:00Z,260000
1961176,2024-05-20T00:00:00Z,179467
2232608,2024-05-20T00:00:00Z,139366
2233698,2024-05-20T00:00:00Z,112000
2234271,2024-05-21T00:00:00Z,126634
1958511,2024-05-21T00:00:00Z,50970
2237056,2024-05-21T00:00:00Z,378374
2237370,2024-05-21T00:00:00Z,108200
2237625,2024-05-21T00:00:00Z,64934
1609067,2024-05-21T00:00:00Z,123595
1955825,2024-05-21T00:00:00Z,79967
1955825,2024-05-21T00:00:00Z,79967
1956566,2024-05-21T00:00:00Z,4800
1622758,2024-05-21T00:00:00Z,49600
1331470,2024-05-21T00:00:00Z,39980
1331470,2024-05-21T00:00:00Z,39980
1977504,2024-05-21T00:00:00Z,59667
2044296,2024-05-21T00:00:00Z,118933
1598186,2024-05-21T00:00:00Z,127522
1608580,2024-05-21T00:00:00Z,245797
1876625,2024-05-22T00:00:00Z,65720
1566644,2024-05-22T00:00:00Z,329967
2245554,2024-05-22T00:00:00Z,54966
1236773,2024-05-22T00:00:00Z,312648
1545419,2024-05-22T00:00:00Z,15967
1545419,2024-05-22T00:00:00Z,15967
1532781,2024-05-22T00:00:00Z,49967
1532781,2024-05-22T00:00:00Z,49967
1968117,2024-05-22T00:00:00Z,565348
2248204,2024-05-22T00:00:00Z,67966
2248642,2024-05-22T00:00:00Z,43300
2248719,2024-05-22T00:00:00Z,71326
1974922,2024-05-22T00:00:00Z,6967
2249407,2024-05-22T00:00:00Z,174966
1614593,2024-05-22T00:00:00Z,138637
2022537,2024-05-22T00:00:00Z,178533
1981537,2024-05-22T00:00:00Z,395417
2253843,2024-05-22T00:00:00Z,52800
2254361,2024-05-22T00:00:00Z,209766
1968157,2024-05-23T00:00:00Z,87613
2007107,2024-05-23T00:00:00Z,28300
1977341,2024-05-23T00:00:00Z,49500
2237056,2024-05-23T00:00:00Z,85920
2237056,2024-05-23T00:00:00Z,143920
2237056,2024-05-23T00:00:00Z,95920
2237056,2024-05-23T00:00:00Z,52613
2237056,2024-05-23T00:00:00Z,43307
2261004,2024-05-23T00:00:00Z,49966
1975307,2024-05-23T00:00:00Z,26633
1972975,2024-05-23T00:00:00Z,773233
1628479,2024-05-23T00:00:00Z,243057
1531648,2024-05-23T00:00:00Z,56633
1682956,2024-05-23T00:00:00Z,279933
2267764,2024-05-24T00:00:00Z,78300
1630673,2024-05-24T00:00:00Z,94652
1636792,2024-05-24T00:00:00Z,166633
2272080,2024-05-24T00:00:00Z,39966
2237056,2024-05-24T00:00:00Z,79920
2237056,2024-05-24T00:00:00Z,95920
1985992,2024-05-24T00:00:00Z,17933
2047055,2024-05-24T00:00:00Z,183267
2248204,2024-05-24T00:00:00Z,67967
2248204,2024-05-24T00:00:00Z,67967
2248204,2024-05-24T00:00:00Z,67966
1686378,2024-05-24T00:00:00Z,96433
2038362,2024-05-24T00:00:00Z,166633
1824122,2024-05-24T00:00:00Z,124433
2275795,2024-05-24T00:00:00Z,74970
2276398,2024-05-24T00:00:00Z,231334
2277354,2024-05-25T00:00:00Z,215639
2278490,2024-05-25T00:00:00Z,47639
2278516,2024-05-25T00:00:00Z,34770
1690977,2024-05-25T00:00:00Z,81333
2130744,2024-05-25T00:00:00Z,37395
2281542,2024-05-25T00:00:00Z,136920
2282176,2024-05-25T00:00:00Z,41666
2283118,2024-05-25T00:00:00Z,143300
2010177,2024-05-25T00:00:00Z,46633
2006043,2024-05-25T00:00:00Z,86500
2007107,2024-05-25T00:00:00Z,28300
2287459,2024-05-26T00:00:00Z,232739
2287636,2024-05-26T00:00:00Z,38634
2218171,2024-05-26T00:00:00Z,106633
2290244,2024-05-26T00:00:00Z,37300
2293347,2024-05-26T00:00:00Z,105966
1646832,2024-05-26T00:00:00Z,39967
2293535,2024-05-26T00:00:00Z,58366
2293535,2024-05-26T00:00:00Z,58367
2014853,2024-05-26T00:00:00Z,47667
2294702,2024-05-26T00:00:00Z,506566
2006488,2024-05-27T00:00:00Z,84943
2007697,2024-05-27T00:00:00Z,37333
2005801,2024-05-27T00:00:00Z,137133
2299907,2024-05-27T00:00:00Z,189969
2214371,2024-05-27T00:00:00Z,56400
2299907,2024-05-27T00:00:00Z,189968
2299907,2024-05-27T00:00:00Z,189968
2302789,2024-05-27T00:00:00Z,69566
2024408,2024-05-27T00:00:00Z,35200
2305015,2024-05-27T00:00:00Z,80946
2305157,2024-05-27T00:00:00Z,134736
2307445,2024-05-28T00:00:00Z,79966
2307563,2024-05-28T00:00:00Z,40800
2290244,2024-05-28T00:00:00Z,37300
2308680,2024-05-28T00:00:00Z,75212
1350433,2024-05-28T00:00:00Z,385451
1350433,2024-05-28T00:00:00Z,385451
1350433,2024-05-28T00:00:00Z,385451
2237625,2024-05-28T00:00:00Z,49950
2311902,2024-05-28T00:00:00Z,92026
2017800,2024-05-28T00:00:00Z,72517
2020629,2024-05-28T00:00:00Z,73610
2077327,2024-05-28T00:00:00Z,343307
2015550,2024-05-28T00:00:00Z,209970
2012246,2024-05-28T00:00:00Z,66633
1669251,2024-05-29T00:00:00Z,11933
1859778,2024-05-29T00:00:00Z,424927
1859778,2024-05-29T00:00:00Z,424927
1859778,2024-05-29T00:00:00Z,424926
1674852,2024-05-29T00:00:00Z,49967
2024292,2024-05-29T00:00:00Z,278300
2320926,2024-05-29T00:00:00Z,708234
1670864,2024-05-29T00:00:00Z,39000
1672772,2024-05-29T00:00:00Z,16759
1548141,2024-05-29T00:00:00Z,34645
2047573,2024-05-29T00:00:00Z,36333
1671779,2024-05-30T00:00:00Z,85667
2327281,2024-05-30T00:00:00Z,120234
2327281,2024-05-30T00:00:00Z,120233
2327281,2024-05-30T00:00:00Z,120233
2327281,2024-05-30T00:00:00Z,120234
1709088,2024-05-30T00:00:00Z,138300
1684528,2024-05-30T00:00:00Z,349967
1681440,2024-05-30T00:00:00Z,29970
1691399,2024-05-30T00:00:00Z,29970
2100988,2024-05-30T00:00:00Z,73067
2100988,2024-05-30T00:00:00Z,73067
2053730,2024-05-30T00:00:00Z,39200
1700588,2024-05-30T00:00:00Z,96333
2333695,2024-05-30T00:00:00Z,200970
2190973,2024-05-30T00:00:00Z,183267
2190973,2024-05-30T00:00:00Z,183267
2190973,2024-05-30T00:00:00Z,183266
2335129,2024-05-30T00:00:00Z,66734
2337377,2024-05-31T00:00:00Z,45100
1981537,2024-05-31T00:00:00Z,395417
2044237,2024-05-31T00:00:00Z,140433
2112438,2024-05-31T00:00:00Z,93300
2338987,2024-05-31T00:00:00Z,85301
1668332,2024-05-31T00:00:00Z,91491
2054860,2024-05-31T00:00:00Z,69500
2340525,2024-05-31T00:00:00Z,42600
1944967,2024-05-31T00:00:00Z,24975
2089220,2024-05-31T00:00:00Z,71940
887626,2024-05-31T00:00:00Z,473437
2347104,2024-06-01T00:00:00Z,43354
2347685,2024-06-01T00:00:00Z,148266
1706430,2024-06-01T00:00:00Z,218985
1706430,2024-06-01T00:00:00Z,218985
1706430,2024-06-01T00:00:00Z,218985
2054754,2024-06-01T00:00:00Z,43300
1708064,2024-06-01T00:00:00Z,65940
2351590,2024-06-01T00:00:00Z,169235
2352688,2024-06-01T00:00:00Z,129966
1983947,2024-06-01T00:00:00Z,214794
1843920,2024-06-01T00:00:00Z,479900
2049038,2024-06-01T00:00:00Z,232167
2096153,2024-06-01T00:00:00Z,75173
2096153,2024-06-01T00:00:00Z,75173
2354807,2024-06-01T00:00:00Z,93134
2355025,2024-06-01T00:00:00Z,181600
2071269,2024-06-01T00:00:00Z,61067
2355450,2024-06-01T00:00:00Z,86634
2358844,2024-06-02T00:00:00Z,207174
1710868,2024-06-02T00:00:00Z,699933
2358983,2024-06-02T00:00:00Z,49840
2015550,2024-06-02T00:00:00Z,209970
2015550,2024-06-02T00:00:00Z,209970
2015550,2024-06-02T00:00:00Z,209970
2361859,2024-06-02T00:00:00Z,39034
1616070,2024-06-02T00:00:00Z,218948
2363845,2024-06-02T00:00:00Z,86666
1707764,2024-06-02T00:00:00Z,43000
2365436,2024-06-02T00:00:00Z,31666
1865695,2024-06-02T00:00:00Z,16967
2366152,2024-06-02T00:00:00Z,104334
1922430,2024-06-03T00:00:00Z,493375
1922430,2024-06-03T00:00:00Z,493375
1922430,2024-06-03T00:00:00Z,493375
1922430,2024-06-03T00:00:00Z,493375
2034557,2024-06-03T00:00:00Z,135893
2370028,2024-06-03T00:00:00Z,71970
1820493,2024-06-03T00:00:00Z,56633
2370264,2024-06-03T00:00:00Z,144966
2370818,2024-06-03T00:00:00Z,65066
